Date,Temperature,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Kharif,Rabi
1854-09-01,25.383000000000003,Mizoram,,,,,,,,,,,,,,
1854-10-01,24.47,Mizoram,,,,,,,,,,,,,,
1854-11-01,21.090999999999998,Mizoram,,,,,,,,,,,,,,
1854-12-01,17.582,Mizoram,,,,,,,,,,,,,,
1855-01-01,16.972,Mizoram,,,,,,,,,,,,,,
1855-02-01,19.439,Mizoram,,,,,,,,,,,,,,
1855-03-01,23.105999999999998,Mizoram,,,,,,,,,,,,,,
1855-04-01,26.416,Mizoram,,,,,,,,,,,,,,
1855-05-01,27.024,Mizoram,,,,,,,,,,,,,,
1855-06-01,26.324,Mizoram,,,,,,,,,,,,,,
1855-07-01,26.288,Mizoram,,,,,,,,,,,,,,
1855-08-01,26.261,Mizoram,,,,,,,,,,,,,,
1855-09-01,25.308000000000003,Mizoram,,,,,,,,,,,,,,
1855-10-01,23.443,Mizoram,,,,,,,,,,,,,,
1855-11-01,20.489,Mizoram,,,,,,,,,,,,,,
1855-12-01,16.340999999999998,Mizoram,,,,,,,,,,,,,,
1856-01-01,16.616,Mizoram,,,,,,,,,,,,,,
1856-02-01,18.601,Mizoram,,,,,,,,,,,,,,
1856-03-01,22.765,Mizoram,,,,,,,,,,,,,,
1856-04-01,25.3,Mizoram,,,,,,,,,,,,,,
1856-05-01,26.055,Mizoram,,,,,,,,,,,,,,
1856-06-01,26.553,Mizoram,,,,,,,,,,,,,,
1856-07-01,25.895,Mizoram,,,,,,,,,,,,,,
1856-08-01,25.215999999999998,Mizoram,,,,,,,,,,,,,,
1856-09-01,24.921999999999997,Mizoram,,,,,,,,,,,,,,
1856-10-01,23.203000000000003,Mizoram,,,,,,,,,,,,,,
1856-11-01,20.253,Mizoram,,,,,,,,,,,,,,
1856-12-01,16.986,Mizoram,,,,,,,,,,,,,,
1857-01-01,15.799000000000001,Mizoram,,,,,,,,,,,,,,
1857-02-01,18.565,Mizoram,,,,,,,,,,,,,,
1857-03-01,22.677,Mizoram,,,,,,,,,,,,,,
1857-04-01,24.572,Mizoram,,,,,,,,,,,,,,
1857-05-01,25.614,Mizoram,,,,,,,,,,,,,,
1857-06-01,25.372,Mizoram,,,,,,,,,,,,,,
1857-07-01,25.823,Mizoram,,,,,,,,,,,,,,
1857-08-01,25.561,Mizoram,,,,,,,,,,,,,,
1857-09-01,25.041,Mizoram,,,,,,,,,,,,,,
1857-10-01,23.06,Mizoram,,,,,,,,,,,,,,
1857-11-01,20.429000000000002,Mizoram,,,,,,,,,,,,,,
1857-12-01,17.282,Mizoram,,,,,,,,,,,,,,
1858-01-01,16.843,Mizoram,,,,,,,,,,,,,,
1858-02-01,18.959,Mizoram,,,,,,,,,,,,,,
1858-03-01,23.105999999999998,Mizoram,,,,,,,,,,,,,,
1858-04-01,26.235,Mizoram,,,,,,,,,,,,,,
1858-05-01,26.266,Mizoram,,,,,,,,,,,,,,
1858-06-01,26.19,Mizoram,,,,,,,,,,,,,,
1858-07-01,25.868000000000002,Mizoram,,,,,,,,,,,,,,
1858-08-01,25.991,Mizoram,,,,,,,,,,,,,,
1858-09-01,25.486,Mizoram,,,,,,,,,,,,,,
1858-10-01,24.093000000000004,Mizoram,,,,,,,,,,,,,,
1858-11-01,20.979,Mizoram,,,,,,,,,,,,,,
1858-12-01,16.451,Mizoram,,,,,,,,,,,,,,
1859-01-01,16.259,Mizoram,,,,,,,,,,,,,,
1859-02-01,19.175,Mizoram,,,,,,,,,,,,,,
1859-03-01,23.351999999999997,Mizoram,,,,,,,,,,,,,,
1859-04-01,26.041,Mizoram,,,,,,,,,,,,,,
1859-05-01,26.829,Mizoram,,,,,,,,,,,,,,
1859-06-01,26.459,Mizoram,,,,,,,,,,,,,,
1859-07-01,26.13,Mizoram,,,,,,,,,,,,,,
1859-08-01,25.94,Mizoram,,,,,,,,,,,,,,
1859-09-01,25.291,Mizoram,,,,,,,,,,,,,,
1859-10-01,24.061999999999998,Mizoram,,,,,,,,,,,,,,
1859-11-01,20.853,Mizoram,,,,,,,,,,,,,,
1859-12-01,16.865,Mizoram,,,,,,,,,,,,,,
1860-01-01,16.289,Mizoram,,,,,,,,,,,,,,
1860-02-01,18.916,Mizoram,,,,,,,,,,,,,,
1860-03-01,22.178,Mizoram,,,,,,,,,,,,,,
1860-04-01,25.45,Mizoram,,,,,,,,,,,,,,
1860-05-01,26.09,Mizoram,,,,,,,,,,,,,,
1860-06-01,26.295,Mizoram,,,,,,,,,,,,,,
1860-07-01,26.116999999999997,Mizoram,,,,,,,,,,,,,,
1860-08-01,26.439,Mizoram,,,,,,,,,,,,,,
1860-09-01,25.714000000000002,Mizoram,,,,,,,,,,,,,,
1860-10-01,23.936,Mizoram,,,,,,,,,,,,,,
1860-11-01,20.484,Mizoram,,,,,,,,,,,,,,
1860-12-01,16.198,Mizoram,,,,,,,,,,,,,,
1861-01-01,15.575999999999999,Mizoram,,,,,,,,,,,,,,
1861-02-01,18.125,Mizoram,,,,,,,,,,,,,,
1861-03-01,22.879,Mizoram,,,,,,,,,,,,,,
1861-04-01,25.074,Mizoram,,,,,,,,,,,,,,
1861-05-01,25.935,Mizoram,,,,,,,,,,,,,,
1861-06-01,26.194000000000003,Mizoram,,,,,,,,,,,,,,
1861-07-01,26.037,Mizoram,,,,,,,,,,,,,,
1861-08-01,26.065,Mizoram,,,,,,,,,,,,,,
1861-09-01,25.405,Mizoram,,,,,,,,,,,,,,
1861-10-01,23.660999999999998,Mizoram,,,,,,,,,,,,,,
1861-11-01,21.213,Mizoram,,,,,,,,,,,,,,
1861-12-01,16.998,Mizoram,,,,,,,,,,,,,,
1862-01-01,15.059000000000001,Mizoram,,,,,,,,,,,,,,
1862-02-01,17.808,Mizoram,,,,,,,,,,,,,,
1862-03-01,22.548000000000002,Mizoram,,,,,,,,,,,,,,
1862-04-01,,Mizoram,,,,,,,,,,,,,,
1862-05-01,,Mizoram,,,,,,,,,,,,,,
1862-06-01,,Mizoram,,,,,,,,,,,,,,
1862-07-01,,Mizoram,,,,,,,,,,,,,,
1862-08-01,,Mizoram,,,,,,,,,,,,,,
1862-09-01,,Mizoram,,,,,,,,,,,,,,
1862-10-01,,Mizoram,,,,,,,,,,,,,,
1862-11-01,,Mizoram,,,,,,,,,,,,,,
1862-12-01,,Mizoram,,,,,,,,,,,,,,
1863-01-01,17.005,Mizoram,,,,,,,,,,,,,,
1863-02-01,19.397000000000002,Mizoram,,,,,,,,,,,,,,
1863-03-01,22.994,Mizoram,,,,,,,,,,,,,,
1863-04-01,25.664,Mizoram,,,,,,,,,,,,,,
1863-05-01,26.465,Mizoram,,,,,,,,,,,,,,
1863-06-01,26.31,Mizoram,,,,,,,,,,,,,,
1863-07-01,26.127,Mizoram,,,,,,,,,,,,,,
1863-08-01,25.75,Mizoram,,,,,,,,,,,,,,
1863-09-01,25.078000000000003,Mizoram,,,,,,,,,,,,,,
1863-10-01,23.505,Mizoram,,,,,,,,,,,,,,
1863-11-01,20.252,Mizoram,,,,,,,,,,,,,,
1863-12-01,16.776,Mizoram,,,,,,,,,,,,,,
1864-01-01,15.859000000000002,Mizoram,,,,,,,,,,,,,,
1864-02-01,18.107,Mizoram,,,,,,,,,,,,,,
1864-03-01,22.267,Mizoram,,,,,,,,,,,,,,
1864-04-01,25.553,Mizoram,,,,,,,,,,,,,,
1864-05-01,26.416999999999998,Mizoram,,,,,,,,,,,,,,
1864-06-01,26.649,Mizoram,,,,,,,,,,,,,,
1864-07-01,26.215,Mizoram,,,,,,,,,,,,,,
1864-08-01,25.836,Mizoram,,,,,,,,,,,,,,
1864-09-01,25.291999999999998,Mizoram,,,,,,,,,,,,,,
1864-10-01,23.94,Mizoram,,,,,,,,,,,,,,
1864-11-01,20.365,Mizoram,,,,,,,,,,,,,,
1864-12-01,16.855,Mizoram,,,,,,,,,,,,,,
1865-01-01,16.613,Mizoram,,,,,,,,,,,,,,
1865-02-01,18.799,Mizoram,,,,,,,,,,,,,,
1865-03-01,22.66,Mizoram,,,,,,,,,,,,,,
1865-04-01,24.91,Mizoram,,,,,,,,,,,,,,
1865-05-01,26.56,Mizoram,,,,,,,,,,,,,,
1865-06-01,26.733,Mizoram,,,,,,,,,,,,,,
1865-07-01,26.296999999999997,Mizoram,,,,,,,,,,,,,,
1865-08-01,26.293000000000003,Mizoram,,,,,,,,,,,,,,
1865-09-01,25.891,Mizoram,,,,,,,,,,,,,,
1865-10-01,24.46,Mizoram,,,,,,,,,,,,,,
1865-11-01,21.505,Mizoram,,,,,,,,,,,,,,
1865-12-01,17.219,Mizoram,,,,,,,,,,,,,,
1866-01-01,17.184,Mizoram,,,,,,,,,,,,,,
1866-02-01,18.908,Mizoram,,,,,,,,,,,,,,
1866-03-01,22.799,Mizoram,,,,,,,,,,,,,,
1866-04-01,25.97,Mizoram,,,,,,,,,,,,,,
1866-05-01,26.713,Mizoram,,,,,,,,,,,,,,
1866-06-01,26.384,Mizoram,,,,,,,,,,,,,,
1866-07-01,26.522,Mizoram,,,,,,,,,,,,,,
1866-08-01,26.228,Mizoram,,,,,,,,,,,,,,
1866-09-01,25.86,Mizoram,,,,,,,,,,,,,,
1866-10-01,23.892,Mizoram,,,,,,,,,,,,,,
1866-11-01,20.868000000000002,Mizoram,,,,,,,,,,,,,,
1866-12-01,17.715,Mizoram,,,,,,,,,,,,,,
1867-01-01,16.442,Mizoram,,,,,,,,,,,,,,
1867-02-01,18.979,Mizoram,,,,,,,,,,,,,,
1867-03-01,22.932,Mizoram,,,,,,,,,,,,,,
1867-04-01,25.851,Mizoram,,,,,,,,,,,,,,
1867-05-01,26.504,Mizoram,,,,,,,,,,,,,,
1867-06-01,26.588,Mizoram,,,,,,,,,,,,,,
1867-07-01,26.362,Mizoram,,,,,,,,,,,,,,
1867-08-01,26.186,Mizoram,,,,,,,,,,,,,,
1867-09-01,25.737,Mizoram,,,,,,,,,,,,,,
1867-10-01,24.34,Mizoram,,,,,,,,,,,,,,
1867-11-01,21.428,Mizoram,,,,,,,,,,,,,,
1867-12-01,17.413,Mizoram,,,,,,,,,,,,,,
1868-01-01,15.772,Mizoram,,,,,,,,,,,,,,
1868-02-01,18.085,Mizoram,,,,,,,,,,,,,,
1868-03-01,22.302,Mizoram,,,,,,,,,,,,,,
1868-04-01,25.535,Mizoram,,,,,,,,,,,,,,
1868-05-01,26.361,Mizoram,,,,,,,,,,,,,,
1868-06-01,26.462,Mizoram,,,,,,,,,,,,,,
1868-07-01,26.215,Mizoram,,,,,,,,,,,,,,
1868-08-01,26.335,Mizoram,,,,,,,,,,,,,,
1868-09-01,25.708000000000002,Mizoram,,,,,,,,,,,,,,
1868-10-01,24.483,Mizoram,,,,,,,,,,,,,,
1868-11-01,20.555,Mizoram,,,,,,,,,,,,,,
1868-12-01,17.002,Mizoram,,,,,,,,,,,,,,
1869-01-01,16.02,Mizoram,,,,,,,,,,,,,,
1869-02-01,18.908,Mizoram,,,,,,,,,,,,,,
1869-03-01,22.256999999999998,Mizoram,,,,,,,,,,,,,,
1869-04-01,25.399,Mizoram,,,,,,,,,,,,,,
1869-05-01,26.519000000000002,Mizoram,,,,,,,,,,,,,,
1869-06-01,26.383000000000003,Mizoram,,,,,,,,,,,,,,
1869-07-01,26.229,Mizoram,,,,,,,,,,,,,,
1869-08-01,26.044,Mizoram,,,,,,,,,,,,,,
1869-09-01,25.71,Mizoram,,,,,,,,,,,,,,
1869-10-01,23.899,Mizoram,,,,,,,,,,,,,,
1869-11-01,20.269000000000002,Mizoram,,,,,,,,,,,,,,
1869-12-01,16.279,Mizoram,,,,,,,,,,,,,,
1870-01-01,16.189,Mizoram,,,,,,,,,,,,,,
1870-02-01,18.932000000000002,Mizoram,,,,,,,,,,,,,,
1870-03-01,22.733,Mizoram,,,,,,,,,,,,,,
1870-04-01,26.129,Mizoram,,,,,,,,,,,,,,
1870-05-01,27.378,Mizoram,,,,,,,,,,,,,,
1870-06-01,26.095,Mizoram,,,,,,,,,,,,,,
1870-07-01,26.184,Mizoram,,,,,,,,,,,,,,
1870-08-01,25.62,Mizoram,,,,,,,,,,,,,,
1870-09-01,25.311999999999998,Mizoram,,,,,,,,,,,,,,
1870-10-01,24.225,Mizoram,,,,,,,,,,,,,,
1870-11-01,20.755,Mizoram,,,,,,,,,,,,,,
1870-12-01,15.982000000000001,Mizoram,,,,,,,,,,,,,,
1871-01-01,16.182000000000002,Mizoram,,,,,,,,,,,,,,
1871-02-01,19.759,Mizoram,,,,,,,,,,,,,,
1871-03-01,22.695999999999998,Mizoram,,,,,,,,,,,,,,
1871-04-01,25.871,Mizoram,,,,,,,,,,,,,,
1871-05-01,26.809,Mizoram,,,,,,,,,,,,,,
1871-06-01,27.329,Mizoram,,,,,,,,,,,,,,
1871-07-01,25.796,Mizoram,,,,,,,,,,,,,,
1871-08-01,26.046,Mizoram,,,,,,,,,,,,,,
1871-09-01,26.176,Mizoram,,,,,,,,,,,,,,
1871-10-01,24.197,Mizoram,,,,,,,,,,,,,,
1871-11-01,20.391,Mizoram,,,,,,,,,,,,,,
1871-12-01,16.868,Mizoram,,,,,,,,,,,,,,
1872-01-01,16.358,Mizoram,,,,,,,,,,,,,,
1872-02-01,18.035,Mizoram,,,,,,,,,,,,,,
1872-03-01,23.997,Mizoram,,,,,,,,,,,,,,
1872-04-01,25.79,Mizoram,,,,,,,,,,,,,,
1872-05-01,26.467,Mizoram,,,,,,,,,,,,,,
1872-06-01,27.004,Mizoram,,,,,,,,,,,,,,
1872-07-01,25.976,Mizoram,,,,,,,,,,,,,,
1872-08-01,26.309,Mizoram,,,,,,,,,,,,,,
1872-09-01,25.579,Mizoram,,,,,,,,,,,,,,
1872-10-01,24.247,Mizoram,,,,,,,,,,,,,,
1872-11-01,21.15,Mizoram,,,,,,,,,,,,,,
1872-12-01,17.529,Mizoram,,,,,,,,,,,,,,
1873-01-01,15.819,Mizoram,,,,,,,,,,,,,,
1873-02-01,19.301,Mizoram,,,,,,,,,,,,,,
1873-03-01,22.546,Mizoram,,,,,,,,,,,,,,
1873-04-01,25.546999999999997,Mizoram,,,,,,,,,,,,,,
1873-05-01,27.285,Mizoram,,,,,,,,,,,,,,
1873-06-01,26.750999999999998,Mizoram,,,,,,,,,,,,,,
1873-07-01,26.658,Mizoram,,,,,,,,,,,,,,
1873-08-01,26.316,Mizoram,,,,,,,,,,,,,,
1873-09-01,26.057,Mizoram,,,,,,,,,,,,,,
1873-10-01,23.978,Mizoram,,,,,,,,,,,,,,
1873-11-01,20.741,Mizoram,,,,,,,,,,,,,,
1873-12-01,17.230999999999998,Mizoram,,,,,,,,,,,,,,
1874-01-01,15.058,Mizoram,,,,,,,,,,,,,,
1874-02-01,18.484,Mizoram,,,,,,,,,,,,,,
1874-03-01,21.933000000000003,Mizoram,,,,,,,,,,,,,,
1874-04-01,25.734,Mizoram,,,,,,,,,,,,,,
1874-05-01,26.204,Mizoram,,,,,,,,,,,,,,
1874-06-01,27.006,Mizoram,,,,,,,,,,,,,,
1874-07-01,26.394000000000002,Mizoram,,,,,,,,,,,,,,
1874-08-01,26.230999999999998,Mizoram,,,,,,,,,,,,,,
1874-09-01,25.730999999999998,Mizoram,,,,,,,,,,,,,,
1874-10-01,24.974,Mizoram,,,,,,,,,,,,,,
1874-11-01,21.374000000000002,Mizoram,,,,,,,,,,,,,,
1874-12-01,16.454,Mizoram,,,,,,,,,,,,,,
1875-01-01,15.277999999999999,Mizoram,,,,,,,,,,,,,,
1875-02-01,18.699,Mizoram,,,,,,,,,,,,,,
1875-03-01,23.276999999999997,Mizoram,,,,,,,,,,,,,,
1875-04-01,25.811999999999998,Mizoram,,,,,,,,,,,,,,
1875-05-01,26.255,Mizoram,,,,,,,,,,,,,,
1875-06-01,26.421999999999997,Mizoram,,,,,,,,,,,,,,
1875-07-01,26.456,Mizoram,,,,,,,,,,,,,,
1875-08-01,25.820999999999998,Mizoram,,,,,,,,,,,,,,
1875-09-01,26.113000000000003,Mizoram,,,,,,,,,,,,,,
1875-10-01,24.103,Mizoram,,,,,,,,,,,,,,
1875-11-01,20.097,Mizoram,,,,,,,,,,,,,,
1875-12-01,16.955,Mizoram,,,,,,,,,,,,,,
1876-01-01,16.045,Mizoram,,,,,,,,,,,,,,
1876-02-01,18.558,Mizoram,,,,,,,,,,,,,,
1876-03-01,23.191999999999997,Mizoram,,,,,,,,,,,,,,
1876-04-01,26.054000000000002,Mizoram,,,,,,,,,,,,,,
1876-05-01,26.482,Mizoram,,,,,,,,,,,,,,
1876-06-01,26.712,Mizoram,,,,,,,,,,,,,,
1876-07-01,25.995,Mizoram,,,,,,,,,,,,,,
1876-08-01,26.447,Mizoram,,,,,,,,,,,,,,
1876-09-01,25.599,Mizoram,,,,,,,,,,,,,,
1876-10-01,23.188000000000002,Mizoram,,,,,,,,,,,,,,
1876-11-01,19.844,Mizoram,,,,,,,,,,,,,,
1876-12-01,16.186,Mizoram,,,,,,,,,,,,,,
1877-01-01,16.255,Mizoram,,,,,,,,,,,,,,
1877-02-01,17.186,Mizoram,,,,,,,,,,,,,,
1877-03-01,22.27,Mizoram,,,,,,,,,,,,,,
1877-04-01,24.69,Mizoram,,,,,,,,,,,,,,
1877-05-01,26.601999999999997,Mizoram,,,,,,,,,,,,,,
1877-06-01,26.714000000000002,Mizoram,,,,,,,,,,,,,,
1877-07-01,26.072,Mizoram,,,,,,,,,,,,,,
1877-08-01,26.281999999999996,Mizoram,,,,,,,,,,,,,,
1877-09-01,25.557,Mizoram,,,,,,,,,,,,,,
1877-10-01,23.868000000000002,Mizoram,,,,,,,,,,,,,,
1877-11-01,21.351999999999997,Mizoram,,,,,,,,,,,,,,
1877-12-01,17.172,Mizoram,,,,,,,,,,,,,,
1878-01-01,15.55,Mizoram,,,,,,,,,,,,,,
1878-02-01,19.986,Mizoram,,,,,,,,,,,,,,
1878-03-01,23.364,Mizoram,,,,,,,,,,,,,,
1878-04-01,25.934,Mizoram,,,,,,,,,,,,,,
1878-05-01,26.339000000000002,Mizoram,,,,,,,,,,,,,,
1878-06-01,27.037,Mizoram,,,,,,,,,,,,,,
1878-07-01,26.741999999999997,Mizoram,,,,,,,,,,,,,,
1878-08-01,26.316999999999997,Mizoram,,,,,,,,,,,,,,
1878-09-01,26.28,Mizoram,,,,,,,,,,,,,,
1878-10-01,24.66,Mizoram,,,,,,,,,,,,,,
1878-11-01,22.291,Mizoram,,,,,,,,,,,,,,
1878-12-01,18.773,Mizoram,,,,,,,,,,,,,,
1879-01-01,16.842,Mizoram,,,,,,,,,,,,,,
1879-02-01,19.525,Mizoram,,,,,,,,,,,,,,
1879-03-01,23.686,Mizoram,,,,,,,,,,,,,,
1879-04-01,27.416,Mizoram,,,,,,,,,,,,,,
1879-05-01,27.250999999999998,Mizoram,,,,,,,,,,,,,,
1879-06-01,26.238000000000003,Mizoram,,,,,,,,,,,,,,
1879-07-01,25.982,Mizoram,,,,,,,,,,,,,,
1879-08-01,25.936,Mizoram,,,,,,,,,,,,,,
1879-09-01,26.075,Mizoram,,,,,,,,,,,,,,
1879-10-01,24.828000000000003,Mizoram,,,,,,,,,,,,,,
1879-11-01,20.928,Mizoram,,,,,,,,,,,,,,
1879-12-01,17.451,Mizoram,,,,,,,,,,,,,,
1880-01-01,17.163,Mizoram,,,,,,,,,,,,,,
1880-02-01,18.541,Mizoram,,,,,,,,,,,,,,
1880-03-01,22.855999999999998,Mizoram,,,,,,,,,,,,,,
1880-04-01,26.223000000000003,Mizoram,,,,,,,,,,,,,,
1880-05-01,26.44,Mizoram,,,,,,,,,,,,,,
1880-06-01,26.302,Mizoram,,,,,,,,,,,,,,
1880-07-01,26.068,Mizoram,,,,,,,,,,,,,,
1880-08-01,26.128,Mizoram,,,,,,,,,,,,,,
1880-09-01,25.789,Mizoram,,,,,,,,,,,,,,
1880-10-01,24.365,Mizoram,,,,,,,,,,,,,,
1880-11-01,20.566999999999997,Mizoram,,,,,,,,,,,,,,
1880-12-01,16.073,Mizoram,,,,,,,,,,,,,,
1881-01-01,15.677,Mizoram,,,,,,,,,,,,,,
1881-02-01,19.289,Mizoram,,,,,,,,,,,,,,
1881-03-01,22.627,Mizoram,,,,,,,,,,,,,,
1881-04-01,25.31,Mizoram,,,,,,,,,,,,,,
1881-05-01,26.451999999999998,Mizoram,,,,,,,,,,,,,,
1881-06-01,26.436,Mizoram,,,,,,,,,,,,,,
1881-07-01,26.603,Mizoram,,,,,,,,,,,,,,
1881-08-01,26.053,Mizoram,,,,,,,,,,,,,,
1881-09-01,25.66,Mizoram,,,,,,,,,,,,,,
1881-10-01,24.349,Mizoram,,,,,,,,,,,,,,
1881-11-01,20.798000000000002,Mizoram,,,,,,,,,,,,,,
1881-12-01,16.892,Mizoram,,,,,,,,,,,,,,
1882-01-01,17.326,Mizoram,,,,,,,,,,,,,,
1882-02-01,18.724,Mizoram,,,,,,,,,,,,,,
1882-03-01,23.372,Mizoram,,,,,,,,,,,,,,
1882-04-01,25.739,Mizoram,,,,,,,,,,,,,,
1882-05-01,25.883000000000003,Mizoram,,,,,,,,,,,,,,
1882-06-01,26.186,Mizoram,,,,,,,,,,,,,,
1882-07-01,26.659000000000002,Mizoram,,,,,,,,,,,,,,
1882-08-01,25.664,Mizoram,,,,,,,,,,,,,,
1882-09-01,25.862,Mizoram,,,,,,,,,,,,,,
1882-10-01,24.114,Mizoram,,,,,,,,,,,,,,
1882-11-01,21.131,Mizoram,,,,,,,,,,,,,,
1882-12-01,18.101,Mizoram,,,,,,,,,,,,,,
1883-01-01,16.095,Mizoram,,,,,,,,,,,,,,
1883-02-01,17.877,Mizoram,,,,,,,,,,,,,,
1883-03-01,22.944000000000003,Mizoram,,,,,,,,,,,,,,
1883-04-01,25.622,Mizoram,,,,,,,,,,,,,,
1883-05-01,25.921999999999997,Mizoram,,,,,,,,,,,,,,
1883-06-01,26.448,Mizoram,,,,,,,,,,,,,,
1883-07-01,26.608,Mizoram,,,,,,,,,,,,,,
1883-08-01,25.979,Mizoram,,,,,,,,,,,,,,
1883-09-01,25.646,Mizoram,,,,,,,,,,,,,,
1883-10-01,24.033,Mizoram,,,,,,,,,,,,,,
1883-11-01,20.442,Mizoram,,,,,,,,,,,,,,
1883-12-01,16.293,Mizoram,,,,,,,,,,,,,,
1884-01-01,15.763,Mizoram,,,,,,,,,,,,,,
1884-02-01,17.567,Mizoram,,,,,,,,,,,,,,
1884-03-01,23.414,Mizoram,,,,,,,,,,,,,,
1884-04-01,25.255,Mizoram,,,,,,,,,,,,,,
1884-05-01,25.654,Mizoram,,,,,,,,,,,,,,
1884-06-01,25.854,Mizoram,,,,,,,,,,,,,,
1884-07-01,26.555999999999997,Mizoram,,,,,,,,,,,,,,
1884-08-01,26.053,Mizoram,,,,,,,,,,,,,,
1884-09-01,25.816999999999997,Mizoram,,,,,,,,,,,,,,
1884-10-01,23.616,Mizoram,,,,,,,,,,,,,,
1884-11-01,19.868,Mizoram,,,,,,,,,,,,,,
1884-12-01,16.604,Mizoram,,,,,,,,,,,,,,
1885-01-01,16.230999999999998,Mizoram,,,,,,,,,,,,,,
1885-02-01,17.933,Mizoram,,,,,,,,,,,,,,
1885-03-01,23.201999999999998,Mizoram,,,,,,,,,,,,,,
1885-04-01,25.828000000000003,Mizoram,,,,,,,,,,,,,,
1885-05-01,26.326999999999998,Mizoram,,,,,,,,,,,,,,
1885-06-01,26.413,Mizoram,,,,,,,,,,,,,,
1885-07-01,26.403000000000002,Mizoram,,,,,,,,,,,,,,
1885-08-01,26.164,Mizoram,,,,,,,,,,,,,,
1885-09-01,25.595,Mizoram,,,,,,,,,,,,,,
1885-10-01,24.37,Mizoram,,,,,,,,,,,,,,
1885-11-01,21.046999999999997,Mizoram,,,,,,,,,,,,,,
1885-12-01,17.449,Mizoram,,,,,,,,,,,,,,
1886-01-01,16.485,Mizoram,,,,,,,,,,,,,,
1886-02-01,18.092,Mizoram,,,,,,,,,,,,,,
1886-03-01,23.07,Mizoram,,,,,,,,,,,,,,
1886-04-01,25.616,Mizoram,,,,,,,,,,,,,,
1886-05-01,26.750999999999998,Mizoram,,,,,,,,,,,,,,
1886-06-01,26.875,Mizoram,,,,,,,,,,,,,,
1886-07-01,26.451999999999998,Mizoram,,,,,,,,,,,,,,
1886-08-01,26.016,Mizoram,,,,,,,,,,,,,,
1886-09-01,25.842,Mizoram,,,,,,,,,,,,,,
1886-10-01,25.12,Mizoram,,,,,,,,,,,,,,
1886-11-01,21.129,Mizoram,,,,,,,,,,,,,,
1886-12-01,17.511,Mizoram,,,,,,,,,,,,,,
1887-01-01,15.613,Mizoram,,,,,,,,,,,,,,
1887-02-01,18.0,Mizoram,,,,,,,,,,,,,,
1887-03-01,23.039,Mizoram,,,,,,,,,,,,,,
1887-04-01,25.938000000000002,Mizoram,,,,,,,,,,,,,,
1887-05-01,27.061,Mizoram,,,,,,,,,,,,,,
1887-06-01,26.436999999999998,Mizoram,,,,,,,,,,,,,,
1887-07-01,26.515,Mizoram,,,,,,,,,,,,,,
1887-08-01,25.956,Mizoram,,,,,,,,,,,,,,
1887-09-01,26.009,Mizoram,,,,,,,,,,,,,,
1887-10-01,24.375999999999998,Mizoram,,,,,,,,,,,,,,
1887-11-01,21.333000000000002,Mizoram,,,,,,,,,,,,,,
1887-12-01,17.044,Mizoram,,,,,,,,,,,,,,
1888-01-01,16.680999999999997,Mizoram,,,,,,,,,,,,,,
1888-02-01,18.621,Mizoram,,,,,,,,,,,,,,
1888-03-01,23.39,Mizoram,,,,,,,,,,,,,,
1888-04-01,25.631999999999998,Mizoram,,,,,,,,,,,,,,
1888-05-01,26.646,Mizoram,,,,,,,,,,,,,,
1888-06-01,26.623,Mizoram,,,,,,,,,,,,,,
1888-07-01,26.283,Mizoram,,,,,,,,,,,,,,
1888-08-01,25.930999999999997,Mizoram,,,,,,,,,,,,,,
1888-09-01,26.04,Mizoram,,,,,,,,,,,,,,
1888-10-01,24.358,Mizoram,,,,,,,,,,,,,,
1888-11-01,21.05,Mizoram,,,,,,,,,,,,,,
1888-12-01,17.084,Mizoram,,,,,,,,,,,,,,
1889-01-01,17.232,Mizoram,,,,,,,,,,,,,,
1889-02-01,19.165,Mizoram,,,,,,,,,,,,,,
1889-03-01,24.136999999999997,Mizoram,,,,,,,,,,,,,,
1889-04-01,26.8,Mizoram,,,,,,,,,,,,,,
1889-05-01,27.226,Mizoram,,,,,,,,,,,,,,
1889-06-01,26.392,Mizoram,,,,,,,,,,,,,,
1889-07-01,26.769000000000002,Mizoram,,,,,,,,,,,,,,
1889-08-01,26.351999999999997,Mizoram,,,,,,,,,,,,,,
1889-09-01,25.915,Mizoram,,,,,,,,,,,,,,
1889-10-01,24.788,Mizoram,,,,,,,,,,,,,,
1889-11-01,22.011999999999997,Mizoram,,,,,,,,,,,,,,
1889-12-01,18.023,Mizoram,,,,,,,,,,,,,,
1890-01-01,17.087,Mizoram,,,,,,,,,,,,,,
1890-02-01,19.438,Mizoram,,,,,,,,,,,,,,
1890-03-01,23.464000000000002,Mizoram,,,,,,,,,,,,,,
1890-04-01,25.866999999999997,Mizoram,,,,,,,,,,,,,,
1890-05-01,26.743000000000002,Mizoram,,,,,,,,,,,,,,
1890-06-01,26.291999999999998,Mizoram,,,,,,,,,,,,,,
1890-07-01,25.68,Mizoram,,,,,,,,,,,,,,
1890-08-01,25.568,Mizoram,,,,,,,,,,,,,,
1890-09-01,25.820999999999998,Mizoram,,,,,,,,,,,,,,
1890-10-01,24.186,Mizoram,,,,,,,,,,,,,,
1890-11-01,20.198,Mizoram,,,,,,,,,,,,,,
1890-12-01,17.15,Mizoram,,,,,,,,,,,,,,
1891-01-01,16.424,Mizoram,,,,,,,,,,,,,,
