State,District,Year,Season,Crop,Rainfall,Area,Yield
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Rice,821.3,244235,842122
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Rice,111.7,175761,807446
Andhra Pradesh,WEST GODAVARI,2005,Kharif     ,Rice,1175,253521,475859
Andhra Pradesh,WEST GODAVARI,2005,Rabi       ,Rice,37.8,192497,887411
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Rice,1010.7,245236,682001
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Rice,82,188804,875107
Andhra Pradesh,WEST GODAVARI,2007,Kharif     ,Rice,1075.8,254000,825000
Andhra Pradesh,WEST GODAVARI,2007,Rabi       ,Rice,63.2,192000,814000
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Rice,975.2,255444,778593
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Rice,258.8,195014,821789
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Rice,968.56,212887,660163
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Rice,125.65,115690,454893
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Rice,879.65,256147,558800
Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Rice,225.6,200369,931515
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Rice,1032.89,240266,764242
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Rice,196.65,123519,544225
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Rice,986.45,242832,482993
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Rice,125.65,179674,806377
Arunachal Pradesh,CHANGLANG,1997,Kharif     ,Rice,1326.65,11500,13800
Arunachal Pradesh,CHANGLANG,1998,Kharif     ,Rice,1736.28,11550,14316
Arunachal Pradesh,CHANGLANG,1999,Kharif     ,Rice,1629.196,11600,13733
Arunachal Pradesh,CHANGLANG,2000,Kharif     ,Rice,1498.93,11925,16387
Arunachal Pradesh,CHANGLANG,2001,Kharif     ,Rice,1686.45,11857,16250
Arunachal Pradesh,CHANGLANG,2002,Kharif     ,Rice,1505.45,11860,16780
Arunachal Pradesh,CHANGLANG,2003,Kharif     ,Rice,1569.656,11867,18508
Arunachal Pradesh,CHANGLANG,2004,Kharif     ,Rice,2100.3,11885,18630
Arunachal Pradesh,CHANGLANG,2005,Kharif     ,Rice,1398,11905,18667
Arunachal Pradesh,CHANGLANG,2006,Kharif     ,Rice,1150.5,6191,10606
Arunachal Pradesh,CHANGLANG,2007,Kharif     ,Rice,1537.8,15622,27398
Arunachal Pradesh,CHANGLANG,2008,Kharif     ,Rice,1231.7,16763,35010
Arunachal Pradesh,CHANGLANG,2009,Kharif     ,Rice,1106,8519,15639.33
Arunachal Pradesh,CHANGLANG,2010,Kharif     ,Rice,1550.3,9585,18265
Arunachal Pradesh,CHANGLANG,2011,Kharif     ,Rice,1436.56,10260,20873
Arunachal Pradesh,CHANGLANG,2012,Kharif     ,Rice,1366.56,9605,19512
Arunachal Pradesh,CHANGLANG,2013,Kharif     ,Rice,1896.56,9681,19750
Arunachal Pradesh,CHANGLANG,2014,Kharif     ,Rice,1586.65,9081,20169
Arunachal Pradesh,DIBANG VALLEY,1997,Kharif     ,Rice,1114.489,10310,12400
Arunachal Pradesh,DIBANG VALLEY,1998,Kharif     ,Rice,1713.54,10320,12900
Arunachal Pradesh,DIBANG VALLEY,1999,Kharif     ,Rice,1354.78,10000,13237
Arunachal Pradesh,DIBANG VALLEY,2000,Kharif     ,Rice,1373.03,10450,13400
Arunachal Pradesh,DIBANG VALLEY,2001,Kharif     ,Rice,1373.45,5400,3840
Arunachal Pradesh,DIBANG VALLEY,2002,Kharif     ,Rice,1334.12,1691,1522
Arunachal Pradesh,DIBANG VALLEY,2003,Kharif     ,Rice,1356.65,1700,1700
Arunachal Pradesh,DIBANG VALLEY,2004,Kharif     ,Rice,3660.5,916,870
Arunachal Pradesh,DIBANG VALLEY,2005,Kharif     ,Rice,2777.56,1000,691
Arunachal Pradesh,DIBANG VALLEY,2006,Kharif     ,Rice,1563.23,1235,1273
Arunachal Pradesh,DIBANG VALLEY,2007,Kharif     ,Rice,1653.23,1200,839
Arunachal Pradesh,DIBANG VALLEY,2008,Kharif     ,Rice,1869.56,1200,839
Arunachal Pradesh,DIBANG VALLEY,2009,Kharif     ,Rice,2165.23,1200,838.66
Arunachal Pradesh,DIBANG VALLEY,2010,Kharif     ,Rice,2356.23,1585,1268
Arunachal Pradesh,DIBANG VALLEY,2011,Kharif     ,Rice,2485.56,1610,1382
Arunachal Pradesh,DIBANG VALLEY,2012,Kharif     ,Rice,1965.65,1682,1420
Arunachal Pradesh,DIBANG VALLEY,2013,Kharif     ,Rice,1878.14,1690,1486
Arunachal Pradesh,DIBANG VALLEY,2014,Kharif     ,Rice,2556.226,1690,1485
Arunachal Pradesh,EAST KAMENG,1997,Kharif     ,Rice,1142.87,8945,9200
Arunachal Pradesh,EAST KAMENG,1998,Kharif     ,Rice,1931,8045,8190
Arunachal Pradesh,EAST KAMENG,1999,Kharif     ,Rice,1964.47,9595,12665
Arunachal Pradesh,EAST KAMENG,2000,Kharif     ,Rice,1903.63,8200,9840
Arunachal Pradesh,EAST KAMENG,2001,Kharif     ,Rice,1850.656,12310,16790
Arunachal Pradesh,EAST KAMENG,2002,Kharif     ,Rice,1786.56,8500,10715
Arunachal Pradesh,EAST KAMENG,2003,Kharif     ,Rice,1487.26,8510,10725
Arunachal Pradesh,EAST KAMENG,2004,Kharif     ,Rice,2358.9,8515,6651
Arunachal Pradesh,EAST KAMENG,2005,Kharif     ,Rice,3074.6,8538,3158
Arunachal Pradesh,EAST KAMENG,2006,Kharif     ,Rice,1470.6,8235,6313
Arunachal Pradesh,EAST KAMENG,2007,Kharif     ,Rice,1162.8,8200,6952
Arunachal Pradesh,EAST KAMENG,2008,Kharif     ,Rice,1434.9,8250,6933
Arunachal Pradesh,EAST KAMENG,2009,Kharif     ,Rice,1245.95,8260,6993.33
Arunachal Pradesh,EAST KAMENG,2010,Kharif     ,Rice,1236.45,8267,7178
Arunachal Pradesh,EAST KAMENG,2011,Kharif     ,Rice,1356.56,8398,7822
Arunachal Pradesh,EAST KAMENG,2012,Kharif     ,Rice,1498.56,8768,8442
Arunachal Pradesh,EAST KAMENG,2013,Kharif     ,Rice,1438.97,8968,9087
Arunachal Pradesh,EAST KAMENG,2014,Kharif     ,Rice,1536.58,8968,9436
Arunachal Pradesh,EAST SIANG,1997,Kharif     ,Rice,1274.21,10200,15525
Arunachal Pradesh,EAST SIANG,1998,Kharif     ,Rice,1911.605,7323,12600
Arunachal Pradesh,EAST SIANG,1999,Kharif     ,Rice,1569.31,11600,19261
Arunachal Pradesh,EAST SIANG,2000,Kharif     ,Rice,1619.35,12310,19500
Arunachal Pradesh,EAST SIANG,2001,Kharif     ,Rice,1587.69,5400,5000
Arunachal Pradesh,EAST SIANG,2002,Kharif     ,Rice,1617.44,12330,26605
Arunachal Pradesh,EAST SIANG,2003,Kharif     ,Rice,1589.85,12100,28000
Arunachal Pradesh,EAST SIANG,2004,Kharif     ,Rice,4125.56,12526,17499
Arunachal Pradesh,EAST SIANG,2005,Kharif     ,Rice,3328.7,12800,19535
Arunachal Pradesh,EAST SIANG,2006,Kharif     ,Rice,3010.5,13137,19729
Arunachal Pradesh,EAST SIANG,2007,Kharif     ,Rice,4222.9,13000,19799
Arunachal Pradesh,EAST SIANG,2008,Kharif     ,Rice,3301.25,13142,19761
Arunachal Pradesh,EAST SIANG,2009,Kharif     ,Rice,2364,14147,20775.33
Arunachal Pradesh,EAST SIANG,2010,Kharif     ,Rice,3398.1,15137,24103
Arunachal Pradesh,EAST SIANG,2011,Kharif     ,Rice,2256,15378,26268
Arunachal Pradesh,EAST SIANG,2012,Kharif     ,Rice,3568.26,16770,27098
Arunachal Pradesh,EAST SIANG,2013,Kharif     ,Rice,2489.56,16770,27044
Arunachal Pradesh,EAST SIANG,2014,Kharif     ,Rice,2587.48,16120,27463
Arunachal Pradesh,LOHIT,1997,Kharif     ,Rice,1274.01,15070,19600
Arunachal Pradesh,LOHIT,1998,Kharif     ,Rice,1746.56,13015,18221
Arunachal Pradesh,LOHIT,1999,Kharif     ,Rice,1611.15,14000,20900
Arunachal Pradesh,LOHIT,2000,Kharif     ,Rice,1458.43,13980,13630
Arunachal Pradesh,LOHIT,2001,Kharif     ,Rice,1550.616,10900,14170
Arunachal Pradesh,LOHIT,2002,Kharif     ,Rice,1450,14158,12883
Arunachal Pradesh,LOHIT,2003,Kharif     ,Rice,1468,14257,19390
Arunachal Pradesh,LOHIT,2004,Kharif     ,Rice,2716.4,8227,9872
Arunachal Pradesh,LOHIT,2005,Kharif     ,Rice,1755.6,8500,11759
Arunachal Pradesh,LOHIT,2006,Kharif     ,Rice,2021.9,10500,17010
Arunachal Pradesh,LOHIT,2007,Kharif     ,Rice,2176.9,10300,16833
Arunachal Pradesh,LOHIT,2008,Kharif     ,Rice,1874,10412,17952
Arunachal Pradesh,LOHIT,2009,Kharif     ,Rice,1736,11770,19541.33
Arunachal Pradesh,LOHIT,2010,Kharif     ,Rice,2522,11654,20263
Arunachal Pradesh,LOHIT,2011,Kharif     ,Rice,1712.6,11839,22082
Arunachal Pradesh,LOHIT,2012,Kharif     ,Rice,1869.47,12239,23512
Arunachal Pradesh,LOHIT,2013,Kharif     ,Rice,2554.36,12150,21662
Arunachal Pradesh,LOHIT,2014,Kharif     ,Rice,2148.47,11450,22080
Arunachal Pradesh,LOWER SUBANSIRI,1997,Kharif     ,Rice,1299,21064,19900
Arunachal Pradesh,LOWER SUBANSIRI,1998,Kharif     ,Rice,1835.65,21585,15045
Arunachal Pradesh,LOWER SUBANSIRI,1999,Kharif     ,Rice,1720.51,22000,10500
Arunachal Pradesh,LOWER SUBANSIRI,2000,Kharif     ,Rice,1687.56,18150,18150
Arunachal Pradesh,LOWER SUBANSIRI,2001,Kharif     ,Rice,1669.89,4350,3500
Arunachal Pradesh,LOWER SUBANSIRI,2002,Kharif     ,Rice,1689.97,14800,17465
Arunachal Pradesh,LOWER SUBANSIRI,2003,Kharif     ,Rice,1635.48,8460,10152
Arunachal Pradesh,LOWER SUBANSIRI,2004,Kharif     ,Rice,823.65,9306,11167
Arunachal Pradesh,LOWER SUBANSIRI,2005,Kharif     ,Rice,798.48,9500,11600
Arunachal Pradesh,LOWER SUBANSIRI,2006,Kharif     ,Rice,872.54,9643,12075
Arunachal Pradesh,LOWER SUBANSIRI,2007,Kharif     ,Rice,983.45,7685,9459
Arunachal Pradesh,LOWER SUBANSIRI,2008,Kharif     ,Rice,735.656,7839,9647
Arunachal Pradesh,LOWER SUBANSIRI,2009,Kharif     ,Rice,698.92,10193,12544.66
Arunachal Pradesh,LOWER SUBANSIRI,2010,Kharif     ,Rice,489.95,8155,10655
Arunachal Pradesh,LOWER SUBANSIRI,2011,Kharif     ,Rice,854.563,8285,1161
Arunachal Pradesh,LOWER SUBANSIRI,2012,Kharif     ,Rice,862.95,8290,14358
Arunachal Pradesh,LOWER SUBANSIRI,2013,Kharif     ,Rice,926.45,8373,14792
Arunachal Pradesh,LOWER SUBANSIRI,2014,Kharif     ,Rice,688.48,7673,15210
Arunachal Pradesh,PAPUM PARE,2003,Kharif     ,Rice,2265.65,8470,9825
Arunachal Pradesh,PAPUM PARE,2004,Kharif     ,Rice,3351.56,9015,10277
Arunachal Pradesh,PAPUM PARE,2005,Kharif     ,Rice,2184.6,9300,11615
Arunachal Pradesh,PAPUM PARE,2006,Kharif     ,Rice,1517.56,10180,15139
Arunachal Pradesh,PAPUM PARE,2007,Kharif     ,Rice,3015.54,9005,13854
Arunachal Pradesh,PAPUM PARE,2008,Kharif     ,Rice,3813.56,9025,14347
Arunachal Pradesh,PAPUM PARE,2009,Kharif     ,Rice,2351.2,9076,15822.66
Arunachal Pradesh,PAPUM PARE,2010,Kharif     ,Rice,2849.8,9083,14684
Arunachal Pradesh,PAPUM PARE,2011,Kharif     ,Rice,2364.6,9227,16002
Arunachal Pradesh,PAPUM PARE,2012,Kharif     ,Rice,3469.56,9975,16753
Arunachal Pradesh,PAPUM PARE,2013,Kharif     ,Rice,2698.65,12025,22686
Arunachal Pradesh,PAPUM PARE,2014,Kharif     ,Rice,2498.6,11325,23105
Arunachal Pradesh,TAWANG,1997,Kharif     ,Rice,1661,868,1050
Arunachal Pradesh,TAWANG,1998,Kharif     ,Rice,2047.8,890,1112
Arunachal Pradesh,TAWANG,1999,Kharif     ,Rice,2310.46,900,1170
Arunachal Pradesh,TAWANG,2000,Kharif     ,Rice,2018,902,1205
Arunachal Pradesh,TAWANG,2001,Kharif     ,Rice,2154.65,902,1190
Arunachal Pradesh,TAWANG,2002,Kharif     ,Rice,2020.85,907,1210
Arunachal Pradesh,TAWANG,2003,Kharif     ,Rice,2113.56,911,1221
Arunachal Pradesh,TAWANG,2004,Kharif     ,Rice,1568.56,911,1230
Arunachal Pradesh,TAWANG,2005,Kharif     ,Rice,2348.5,777,1057
Arunachal Pradesh,TAWANG,2006,Kharif     ,Rice,1698.8,770,1082
Arunachal Pradesh,TAWANG,2007,Kharif     ,Rice,1796.56,770,1082
Arunachal Pradesh,TAWANG,2008,Kharif     ,Rice,1350.55,758,758
Arunachal Pradesh,TAWANG,2009,Kharif     ,Rice,1190.56,760,785.33
Arunachal Pradesh,TAWANG,2010,Kharif     ,Rice,1159.544,765,795
Arunachal Pradesh,TAWANG,2011,Kharif     ,Rice,1543.5,777,866
Arunachal Pradesh,TAWANG,2012,Kharif     ,Rice,1235.3,835,930
Arunachal Pradesh,TAWANG,2013,Kharif     ,Rice,1256.4,835,879
Arunachal Pradesh,TAWANG,2014,Kharif     ,Rice,1259.46,835,1298
Arunachal Pradesh,TIRAP,1997,Kharif     ,Rice,1356.56,5345,3700
Arunachal Pradesh,TIRAP,1998,Kharif     ,Rice,1744,5345,1942
Arunachal Pradesh,TIRAP,1999,Kharif     ,Rice,1564.56,5354,5400
Arunachal Pradesh,TIRAP,2000,Kharif     ,Rice,1549.78,5343,3036
Arunachal Pradesh,TIRAP,2001,Kharif     ,Rice,1614.56,8300,10458
Arunachal Pradesh,TIRAP,2002,Kharif     ,Rice,1603.87,5580,2490
Arunachal Pradesh,TIRAP,2003,Kharif     ,Rice,1468.52,5582,3830
Arunachal Pradesh,TIRAP,2004,Kharif     ,Rice,3276.45,5585,2383
Arunachal Pradesh,TIRAP,2005,Kharif     ,Rice,3234.1,4612,2509
Arunachal Pradesh,TIRAP,2006,Kharif     ,Rice,2298.56,5615,3961
Arunachal Pradesh,TIRAP,2007,Kharif     ,Rice,2663.5,5500,3971
Arunachal Pradesh,TIRAP,2008,Kharif     ,Rice,2796.56,5625,4062
Arunachal Pradesh,TIRAP,2009,Kharif     ,Rice,2987.56,4995,2643.33
Arunachal Pradesh,TIRAP,2010,Kharif     ,Rice,2867.56,5002,4073
Arunachal Pradesh,TIRAP,2011,Kharif     ,Rice,2146.4,5082,4438
Arunachal Pradesh,TIRAP,2012,Kharif     ,Rice,2169.45,5080,4487
Arunachal Pradesh,TIRAP,2013,Kharif     ,Rice,2634.48,2280,1976
Arunachal Pradesh,TIRAP,2014,Kharif     ,Rice,2235.79,2280,2908
Arunachal Pradesh,UPPER SIANG,1997,Kharif     ,Rice,1151,6200,5800
Arunachal Pradesh,UPPER SIANG,1998,Kharif     ,Rice,1704.56,6210,2890
Arunachal Pradesh,UPPER SIANG,1999,Kharif     ,Rice,1505.23,6250,5650
Arunachal Pradesh,UPPER SIANG,2000,Kharif     ,Rice,1486,5420,3850
Arunachal Pradesh,UPPER SIANG,2001,Kharif     ,Rice,1501.11,11450,16030
Arunachal Pradesh,UPPER SIANG,2002,Kharif     ,Rice,1555.86,5500,5400
Arunachal Pradesh,UPPER SIANG,2003,Kharif     ,Rice,1359.45,5500,5400
Arunachal Pradesh,UPPER SIANG,2004,Kharif     ,Rice,1689.56,6139,7669
Arunachal Pradesh,UPPER SIANG,2005,Kharif     ,Rice,1893.45,6200,7667
Arunachal Pradesh,UPPER SIANG,2006,Kharif     ,Rice,1474.46,6375,8087
Arunachal Pradesh,UPPER SIANG,2007,Kharif     ,Rice,1658.56,6300,7514
Arunachal Pradesh,UPPER SIANG,2008,Kharif     ,Rice,1723.56,6500,7501
Arunachal Pradesh,UPPER SIANG,2009,Kharif     ,Rice,2146.45,6605,7718
Arunachal Pradesh,UPPER SIANG,2010,Kharif     ,Rice,3045.46,6625,7742
Arunachal Pradesh,UPPER SIANG,2011,Kharif     ,Rice,2245.45,6730,8436
Arunachal Pradesh,UPPER SIANG,2012,Kharif     ,Rice,2248.66,6590,8285
Arunachal Pradesh,UPPER SUBANSIRI,2004,Kharif     ,Rice,1021,4555,5296
Arunachal Pradesh,UPPER SUBANSIRI,2005,Kharif     ,Rice,1169,4800,6708
Arunachal Pradesh,UPPER SUBANSIRI,2006,Kharif     ,Rice,1137,5164,5063
Arunachal Pradesh,UPPER SUBANSIRI,2007,Kharif     ,Rice,1607,5100,11079
Arunachal Pradesh,UPPER SUBANSIRI,2008,Kharif     ,Rice,1209.6,5839,7739
Arunachal Pradesh,UPPER SUBANSIRI,2009,Kharif     ,Rice,1345.4,4328,5433.33
Arunachal Pradesh,UPPER SUBANSIRI,2010,Kharif     ,Rice,1047.8,4169,5681
Arunachal Pradesh,UPPER SUBANSIRI,2011,Kharif     ,Rice,1456.56,4235,6190
Arunachal Pradesh,UPPER SUBANSIRI,2012,Kharif     ,Rice,1359.59,4425,5935
Arunachal Pradesh,UPPER SUBANSIRI,2013,Kharif     ,Rice,1325.45,5062,9280
Arunachal Pradesh,UPPER SUBANSIRI,2014,Kharif     ,Rice,1256.9,5062,9698
Arunachal Pradesh,WEST KAMENG,1997,Kharif     ,Rice,1487.88,915,880
Arunachal Pradesh,WEST KAMENG,1998,Kharif     ,Rice,1957.95,913,806
Arunachal Pradesh,WEST KAMENG,1999,Kharif     ,Rice,2109.5,850,700
Arunachal Pradesh,WEST KAMENG,2000,Kharif     ,Rice,1963.655,855,756
Arunachal Pradesh,WEST KAMENG,2001,Kharif     ,Rice,1965.56,855,1163
Arunachal Pradesh,WEST KAMENG,2002,Kharif     ,Rice,1860.56,855,1160
Arunachal Pradesh,WEST KAMENG,2003,Kharif     ,Rice,2165.23,859,723
Arunachal Pradesh,WEST KAMENG,2004,Kharif     ,Rice,3028,908,727
Arunachal Pradesh,WEST KAMENG,2005,Kharif     ,Rice,2135.65,860,760
Arunachal Pradesh,WEST KAMENG,2006,Kharif     ,Rice,1935.45,854,774
Arunachal Pradesh,WEST KAMENG,2007,Kharif     ,Rice,2112.8,861,809
Arunachal Pradesh,WEST KAMENG,2008,Kharif     ,Rice,2939.7,880,939
Arunachal Pradesh,WEST KAMENG,2009,Kharif     ,Rice,3059,865,798.66
Arunachal Pradesh,WEST KAMENG,2010,Kharif     ,Rice,2259.56,866,799
Arunachal Pradesh,WEST KAMENG,2011,Kharif     ,Rice,2356.65,880,870
Arunachal Pradesh,WEST KAMENG,2012,Kharif     ,Rice,2359.14,867,890
Arunachal Pradesh,WEST KAMENG,2013,Kharif     ,Rice,2219.45,880,891
Arunachal Pradesh,WEST KAMENG,2014,Kharif     ,Rice,2893.146,880,1256
Arunachal Pradesh,WEST SIANG,1997,Kharif     ,Rice,1297.65,18750,16500
Arunachal Pradesh,WEST SIANG,1998,Kharif     ,Rice,1635.466,19170,17714
Arunachal Pradesh,WEST SIANG,1999,Kharif     ,Rice,1395,19291,21816
Arunachal Pradesh,WEST SIANG,2000,Kharif     ,Rice,1400,19291,21816
Arunachal Pradesh,WEST SIANG,2001,Kharif     ,Rice,1400,19291,21872
Arunachal Pradesh,WEST SIANG,2002,Kharif     ,Rice,1420,19953,22135
Arunachal Pradesh,WEST SIANG,2003,Kharif     ,Rice,1565,19355,22345
Arunachal Pradesh,WEST SIANG,2004,Kharif     ,Rice,1639,23857,18436
Arunachal Pradesh,WEST SIANG,2005,Kharif     ,Rice,1896.4,24000,22900
Arunachal Pradesh,WEST SIANG,2006,Kharif     ,Rice,1736.45,24343,21275
Arunachal Pradesh,WEST SIANG,2007,Kharif     ,Rice,2112.2,24951,21935
Arunachal Pradesh,WEST SIANG,2008,Kharif     ,Rice,2256.45,25106,22309
Arunachal Pradesh,WEST SIANG,2009,Kharif     ,Rice,2147.56,25136,22455.33
Arunachal Pradesh,WEST SIANG,2010,Kharif     ,Rice,2245.54,25148,22569
Arunachal Pradesh,WEST SIANG,2011,Kharif     ,Rice,2164.4,25547,24596
Arunachal Pradesh,WEST SIANG,2012,Kharif     ,Rice,2176.4,25528,24632
Arunachal Pradesh,WEST SIANG,2013,Kharif     ,Rice,2349.45,25561,24801
Arunachal Pradesh,WEST SIANG,2014,Kharif     ,Rice,2665.85,24811,25220
Assam,BARPETA,1997,Kharif     ,Rice,1961.23,83560,43512
Assam,BARPETA,1997,Kharif     ,Rice,1696.64,8850,12831
Assam,BARPETA,1997,Kharif     ,Rice,1456.56,103015,76589
Assam,BARPETA,1998,Kharif     ,Rice,2258.56,83355,46436
Assam,BARPETA,1998,Kharif     ,Rice,2368.56,16435,32739
Assam,BARPETA,1998,Kharif     ,Rice,1935.56,88835,93412
Assam,BARPETA,1999,Kharif     ,Rice,1835.4,83830,59762
Assam,BARPETA,1999,Kharif     ,Rice,2268.56,18637,57626
Assam,BARPETA,1999,Kharif     ,Rice,2248.59,104375,121735
Assam,BARPETA,2000,Kharif     ,Rice,2156.46,73675,60705
Assam,BARPETA,2000,Kharif     ,Rice,2600,25005,58014
Assam,BARPETA,2000,Kharif     ,Rice,2496.46,97175,120609
Assam,BARPETA,2001,Kharif     ,Rice,2458.69,56482,40845
Assam,BARPETA,2001,Kharif     ,Rice,2439.5,18510,39355
Assam,BARPETA,2001,Kharif     ,Rice,2359.4,97500,119034
Assam,BARPETA,2002,Kharif     ,Rice,1935.54,63725,38265
Assam,BARPETA,2002,Kharif     ,Rice,2163.54,16000,35031
Assam,BARPETA,2002,Kharif     ,Rice,2636.15,99500,111714
Assam,BARPETA,2003,Kharif     ,Rice,1639.56,58500,41992
Assam,BARPETA,2003,Kharif     ,Rice,2365.45,17400,37888
Assam,BARPETA,2003,Kharif     ,Rice,2496.15,99750,128640
Assam,BARPETA,2004,Kharif     ,Rice,1832.3,60760,7597
Assam,BARPETA,2004,Kharif     ,Rice,2809,19645,33526
Assam,BARPETA,2004,Kharif     ,Rice,2563.45,62225,74492
Assam,BARPETA,2005,Kharif     ,Rice,1689.256,51500,39916
Assam,BARPETA,2005,Kharif     ,Rice,2442.6,13897,20379
Assam,BARPETA,2005,Kharif     ,Rice,2416.56,52755,75339
Assam,BARPETA,2006,Kharif     ,Rice,1456.56,46504,29973
Assam,BARPETA,2006,Kharif     ,Rice,1666.546,15213,32963
Assam,BARPETA,2006,Kharif     ,Rice,1696.84,50173,51355
Assam,BARPETA,2007,Kharif     ,Rice,1935.45,33564,18202
Assam,BARPETA,2007,Kharif     ,Rice,2330.76,16829,37462
Assam,BARPETA,2007,Kharif     ,Rice,2236.56,53821,63911
Assam,BARPETA,2008,Kharif     ,Rice,2156.26,48880,43134
Assam,BARPETA,2008,Kharif     ,Rice,23342.6,42937,85624
Assam,BARPETA,2008,Kharif     ,Rice,2465.65,72524,92763
Assam,BARPETA,2009,Kharif     ,Rice,2156.65,50063,40476
Assam,BARPETA,2009,Kharif     ,Rice,2256,48309,121935
Assam,BARPETA,2009,Kharif     ,Rice,2356,73690,104134
Assam,BARPETA,2010,Kharif     ,Rice,2165.56,39756,33805
Assam,BARPETA,2010,Kharif     ,Rice,2753.65,51581,131465
Assam,BARPETA,2010,Kharif     ,Rice,2659.6,74406,148961
Assam,BARPETA,2011,Kharif     ,Rice,1893.2,27987,13767
Assam,BARPETA,2011,Kharif     ,Rice,2563.6,51708,174318
Assam,BARPETA,2011,Kharif     ,Rice,2265.36,78281,110441
Assam,BARPETA,2012,Kharif     ,Rice,1569.6,6346,1075
Assam,BARPETA,2012,Kharif     ,Rice,2659.56,52921,163375
Assam,BARPETA,2012,Kharif     ,Rice,2456.65,66597,107022
Assam,BARPETA,2013,Kharif     ,Rice,2035.65,19191,16796
Assam,BARPETA,2013,Kharif     ,Rice,2698.6,47877,158072
Assam,BARPETA,2013,Kharif     ,Rice,2563.45,67630,123146
Assam,BONGAIGAON,2004,Kharif     ,Rice,2235.56,34147,23886
Assam,BONGAIGAON,2004,Kharif     ,Rice,2653.59,9997,13155
Assam,BONGAIGAON,2004,Kharif     ,Rice,1986.56,58690,72659
Assam,BONGAIGAON,2005,Kharif     ,Rice,2069.65,29128,27125
Assam,BONGAIGAON,2005,Kharif     ,Rice,2265.66,7814,14947
Assam,BONGAIGAON,2005,Kharif     ,Rice,2366.6,39572,45530
Assam,BONGAIGAON,2006,Kharif     ,Rice,2026.5,23189,16774
Assam,BONGAIGAON,2006,Kharif     ,Rice,2465.56,7818,12188
Assam,BONGAIGAON,2006,Kharif     ,Rice,2236.45,32545,31246
Assam,BONGAIGAON,2007,Kharif     ,Rice,1965.5,22507,16954
Assam,BONGAIGAON,2007,Kharif     ,Rice,2568.56,8132,19327
Assam,BONGAIGAON,2007,Kharif     ,Rice,2032.64,35410,33297
Assam,BONGAIGAON,2008,Kharif     ,Rice,2065.56,22147,20617
Assam,BONGAIGAON,2008,Kharif     ,Rice,2456.26,9947,20907
Assam,BONGAIGAON,2008,Kharif     ,Rice,2898.56,36346,41200
Assam,BONGAIGAON,2009,Kharif     ,Rice,1965.59,20782,14732
Assam,BONGAIGAON,2009,Kharif     ,Rice,2256.66,10028,23102
Assam,BONGAIGAON,2009,Kharif     ,Rice,2156.256,34421,39073
Assam,BONGAIGAON,2010,Kharif     ,Rice,2056.56,16142,12826
Assam,BONGAIGAON,2010,Kharif     ,Rice,2968.56,10680,35104
Assam,BONGAIGAON,2010,Kharif     ,Rice,2993.6,34806,52651
Assam,BONGAIGAON,2011,Kharif     ,Rice,2083.56,15953,17728
Assam,BONGAIGAON,2011,Kharif     ,Rice,2865.66,10507,31151
Assam,BONGAIGAON,2011,Kharif     ,Rice,2956.55,36205,48899
Assam,BONGAIGAON,2012,Kharif     ,Rice,2265.25,12922,16900
Assam,BONGAIGAON,2012,Kharif     ,Rice,2689.56,10740,31907
Assam,BONGAIGAON,2012,Kharif     ,Rice,2895.56,35931,57117
Assam,CACHAR,1997,Kharif     ,Rice,2156.45,8278,7956
Assam,CACHAR,1997,Kharif     ,Rice,2265.56,7200,7843
Assam,CACHAR,1997,Kharif     ,Rice,2388.65,88000,94250
Assam,CACHAR,1998,Kharif     ,Rice,2469.65,8500,11894
Assam,CACHAR,1998,Kharif     ,Rice,2563.56,6800,11220
Assam,CACHAR,1998,Kharif     ,Rice,2607.26,87641,179644
Assam,CACHAR,1999,Kharif     ,Rice,2154.46,7800,7199
Assam,CACHAR,1999,Kharif     ,Rice,2356.6,7800,13416
Assam,CACHAR,1999,Kharif     ,Rice,2459.56,87864,161235
Assam,CACHAR,2000,Kharif     ,Rice,2596.56,12000,26674
Assam,CACHAR,2000,Kharif     ,Rice,2564.6,8000,17616
Assam,CACHAR,2000,Kharif     ,Rice,2361.69,84000,177395
Assam,CACHAR,2001,Kharif     ,Rice,2569.114,9000,18819
Assam,CACHAR,2001,Kharif     ,Rice,2578.45,9000,12015
Assam,CACHAR,2001,Kharif     ,Rice,2824.56,84093,193910
Assam,CACHAR,2002,Kharif     ,Rice,2598,9010,17300
Assam,CACHAR,2002,Kharif     ,Rice,2635.98,9110,15943
Assam,CACHAR,2002,Kharif     ,Rice,2871.56,87000,186815
Assam,CACHAR,2004,Kharif     ,Rice,2346.2,10174,2140
